Test ID,Test Date,Tester Name,Type of Question,Build / Version,Sprint / Cycle,Channel Tested,Language Tested,Question ID,Query Text (Original),Question Category,Time Question Asked (HH:MM:SS),Time Answer Received (HH:MM:SS),Respo nse Time (mins) [Auto],SLA Status,Question in Review Model?,Question Correctly Framed?,Original Language,Translated Language,Translation Quality,Translation Error Type,Tagging,Allocated to Reviewer?,Author's Name,Author Assignment Time,Author Completion Time,Author TAT (mins) [Auto],Reviewer1 Name,Reviewer1 Assignment Time,Reviewer1 Completion Time,Review1 TAT (mins) [Auto],Reviewer2 Name,Reviewer2 Assignment Time,Reviewer2 Completion Time,Review2 TAT (mins) [Auto],Reviewer3 Name,Reviewer3 Assignment Time,Reviewer3 Completion Time,Review3 TAT (mins) [Auto],Reviewer4 Name,Reviewer4 Assignment Time,Reviewer4 Completion Time,Review4 TAT (mins) [Auto],Reviewer5 Name,Reviewer5 Assignment Time,Reviewer5 Completion Time,Review5 TAT (mins) [Auto],Moderator's Name,Moderator Assignment Time,ModeratorCompletion Time,Moderator TAT (mins) [Auto],Follow-up Q in Review Model?,Answer Scientifically Correct?,Expert Name Displayed?,Correct Expert Name?,Source Links Provided?,120-min Msg Shown to User?,Notification Received?,Notification on Same Thread?,Notification Linked Correct Q-ID?,Voice Input Working?,Voice Output Working?,Voice Input Quality,Voice Output Quality,Voice Issue Description,Weather Q Answered Correctly?,Mandi Price Q Correct?,Scheme Q Correct?,Question Saved in DB?,Answer Saved in DB?,Q-ID Consistent Across Systems?,WhatsApp vs Web Answer Match?,Overall Test Status,Defect Severity,"Defect ID / Bug Ref
Zoho Desk Ticketing",Reviewer Remarks,Tester Remarks,Status,,,
TL-4349,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,"""6a4b8f055be3b513d5865837""",What are the most effective methods for controlling whitefly infestations in bitter gourd crops  IN ODISHA ?,Plant protection,16:48:29,16:48:29,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Suresh Bhardwaj,NA,NA,NA,Anil Kumar S,,,,B,,,,Soumya R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4350,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b8f475be3b513d586585e,How can I effectively manage grasshopper infestations in my bitter gourd crop  IN ODISHA?,Plant protection,16:49:36,16:49:36,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Dev Jagdishbhai Bhutiya,NA,NA,NA,Deepika Rathore,,,,Bisen,NA,NA,NA,Jahnavi Gaddam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4351,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b8f965be3b513d5865880,What is the recommended dosage and application method for Imidacloprid 178SL in Bitter Gourd cultivation  IN ODISHA?,Weed Management,16:50:54,16:50:54,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Soumya R,NA,NA,NA,Deepika Rathore,,,,Jahnavi Gaddam,NA,NA,NA,Anil Kumar S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4352,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b90005be3b513d58658a6,How can I identify and manage soil-borne insect pests affecting my bitter gourd crop  IN ODISHA?,Plant protection,16:52:40,16:52:40,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Bisen,NA,NA,NA,Deepika Rathore,,,,Suresh Bhardwaj,NA,NA,NA,Atul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4353,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b90715be3b513d58658c6,What are the best management practices and nutrient requirements to promote vigorous vegetative growth in Bitter Gourd  IN ODISHA?,Soil Health and Nutrient Management,16:54:33,16:54:33,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Rimpa Bera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4354,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b90f15be3b513d58658f9,"Is the Namdhari NS 4501 variety suitable for bitter gourd cultivation, and what are its characteristics IN ODISHA?",Seed and Variety Selection,16:56:41,16:56:41,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Soumya R,NA,NA,NA,Varsha Shekhar,NA,NA,NA,Jahnvai,NA,NA,NA,Anil Kumar S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4355,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b913b5be3b513d586591c,How can I identify and manage Alternaria leaf spot disease in bitter gourd crops  IN ODISHA?,Plant protection,16:57:55,16:57:55,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Yash Praveen Khot,NA,NA,NA,Anil Kumar S,NA,NA,NA,Deepika Rathore,NA,NA,NA,Atul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4356,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,"6a4b918d5be3b513d586593c""",What is the recommended dosage and application method for Ridomil (Metalaxyl) to control fungal diseases in Bitter Gourd  IN ODISHA?,Plant protection,16:59:17,16:59:17,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Dev Jagdishbhai Bhutiya,NA,NA,NA,Soumya R,NA,NA,NA,Varsha Shekhar,NA,NA,NA,Deepikka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4357,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,"6a4b92025be3b513d5865966""",What is the recommended dosage and application method for controlling fungal diseases in Bitter Gourd using Metalaxyl-m and Mancozeb  IN ODISHA?,Plant protection,17:01:14,17:01:14,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Sippora Nandam,NA,NA,NA,Suresh Bhardwaj,NA,NA,NA,Varsha Shekhar,NA,NA,NA,Deepikka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4358,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b92625be3b513d5865986,What are the primary causes and management strategies for the reduction in leaf and fruit size in Bitter Gourd  IN ODISHA?,Plant protection,17:02:50,17:02:50,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Rimpa Bera,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4359,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b92bf5be3b513d5865988,What immediate corrective measures should be taken if an excessive dose of insecticide is accidentally applied to a Bitter Gourd crop  IN ODISHA?,Plant protection,17:04:23,17:04:23,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Lakshmi Aravind,NA,NA,NA,Deepika Rathore,NA,NA,NA,Varsha Shekhar,NA,NA,NA,Bisen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4360,2026-07-06,Joydeep,UNIQUE,0.1,NIL,Web App,English,6a4b930d5be3b513d58659ad,What is the recommended interval between subsequent insecticide applications for controlling pests in Bitter Gourd  IN ODISHA?,Plant protection,17:05:41,17:05:41,10.0,SLA Breached,Successfully Identified as Duplicate,Well Framed,English,English,CORRECT,NA,Correctly Tagged as Duplicate,NA,Neelima M B,NA,NA,NA,Deepika Rathore,NA,NA,NA,Soumya R,NA,NA,NA,Atul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,Received on Time,NA,NA,Yes,Yes,GOOD,Clear,DA,NA,NA,NA,SAVED,Saved,Successfully Identified as Duplicate,Yes,Pass,No Defect,,,UNIQUE QUESTIOIN,Expected Output,,,
TL-4377,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f17951c-37e9-64ad-801e-88fe7dd651d7,What are the recommended high-yielding varieties of Tapioca developed by the Central Tuber Crops Research Institute (CTCRI) in Kerala?,Horticulture & allied agriculture,21:15:00,21:15:50,50sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4378,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f179598-2839-6f20-8025-01b3b4d5ec87,What are the causes and management strategies for root and stem rot in Tapioca in Kerala?,Disease Management,22:11:00,22:11:17,17sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4379,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f17967f-2ce0-631e-803a-f07b83dfbf60,Where can I find specialized research and technical guidance regarding Tapioca cultivation and improvement in Kerala?,Extension & Capacity Building,22:13:00,22:13:17,17sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4380,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f179681-8682-63b1-8041-a30aba5c5972,What is the appropriate method and dosage for applying dolomite in tapioca cultivation in Kerala?,Soil Health and Nutrient Management,23:55:00,23:55:41,41sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4381,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f179685-bafd-6a14-8048-7778ea27eeea,"What are the symptoms, causes, and management strategies for Collar Rot in Tapioca in Kerala?",Disease Management,23:57:00,23:57:34,34sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4382,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f179688-907b-6717-804f-1db459aa71fe,What are the best practices for water management and irrigation in Tapioca cultivation to ensure optimal yield in Kerala?,Irrigation and Water Management,23:58:00,23:58:50,50sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4383,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f17968b-9d61-6420-8056-cf5c9767e88e,What is the procedure and importance of using the minisett method for planting Tapioca in Kerala?,Cultural and Crop Management Practices,00:00:00,00:00:12,12sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4385,2026-07-06,Lavanya Mathialagan,GDB,0.1,NIL,WhatsApp,English,1f17968f-91c1-6bc0-8005-5d93edbfc954,What are the primary causes of low yield in Tapioca cultivation and how can farmers improve productivity in Kerala?,Cultural and Crop Management Practices,00:01:00,00:01:58,58sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,GOOD TO GO,Expected Output,,,
TL-4388,2026-07-06,Dhaarani S,Unique,0.1,NIL,WhatsApp,English,1f17967b-b789-628b-8005-f8532adefcad,What are the common symptoms and physiological indicators of various health issues in bitter gourd crops in Odisha?,Plant protection,"7/6/2026, 11:52:54 PM","7/6/2026, 11:53:05 PM",11 S,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Wrongly Tagged as Duplicate,NA,Rimpa Bera,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,No,No,No Output,No Output,Both the voice input and output is not working and shows error.,NA,NA,NA,Saved,Saved,Wrongly Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,"The Chat bot does not generate 2 hours disclaimer and the message details are can't be viewed in the reveiw system. Now the system responds, this is unique question but it gives answer based on the reference question ""What are the common physiological disorders in bitter gourd, and how can they be managed through improved cultivation practices in Odisha?"". But the answer is correct.",Expected Output,,,
TL-4389,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,6a4c6a4d3e55f27d8dacb89b,What are the effective management strategies for controlling Rhizome Maggot in ginger crops in Kerala?,Plant protection,08:24:00,08:24:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,Rimpa Bera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4390,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,6a4c6a943e55f27d8dacb8a7,What is the correct application method and frequency for using Carbendazim (COC) to control diseases in ginger crops in Kerala?,Plant protection,08:25:00,08:25:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,Yash Praveen Khot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4391,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,6a4c6ae13e55f27d8dacb8b0,I am interested in procuring the 'Varada' ginger variety developed by the ICAR-Indian Institute of Spices Research (IISR). Could you provide technical details regarding this variety in Kerala?,Seed and Variety Selection,08:26:00,08:26:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,Suraiya Amin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4392,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,6a4c6bae3e55f27d8dacb91a,"What are the symptoms, causes, and management strategies for blight in ginger crops in Kerala?",Plant protection,08:29:00,08:29:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,Prerna Bharti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4393,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,6a4c6bde3e55f27d8dacb925,What is the recommended number of ginger rhizomes to be planted per grow bag for optimal yield in Kerala?,Horticulture & allied agriculture,08:30:00,08:30:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,Rimpa Bera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4394,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,Telugu,6a4c73833e55f27d8dacb9a1,Where can I get contact details of reliable ginger nurseries near Kozhikode in Kerala?,Seed and Variety Selection,09:03:00,09:03:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,Telugu,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4395,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,Telugu,            6a4c76f23e55f27d8dacbab5,What are the average area and general production statistics related to ginger cultivation in Kerala?,Horticulture & allied agriculture,09:18:00,09:03:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,Telugu,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4397,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,6a4c81aa3e55f27d8dacbef9,What is the standard procedure and technical process for the production of high-quality ginger powder in Kerala?,Post-Harvest Management and Storage,10:03:00,10:03:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
TL-4399,2026-07-07,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,6a4c84f63e55f27d8dacc09f,Is it possible to use ginger rhizomes that show symptoms of fungal rot in the soil as seed material for the next cropping season in Kerala?,Seed and Variety Selection,10:17:00,10:17:00,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,"NIL, no issue",Correctly Tagged as Duplicate,NO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Provided & Relevant,No,Received on Time,Yes,Yes,Yes,Yes,Clear,Clear,Voivc output taking 8-10 seconds to play,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,,,GDB question succesfuly identified as duplicate.,Expected Output,,,
